amtsave,brand,breadcrumbs,country,desc,discount,domain,gallery,image,insertedon,list_price,model,name,other_sellers,payment_methods_supported,productcode,selling_price,specifications,type,uniq_id,url,weight
0,"",Books | Non Fiction | Others | TRANSFER OF POWER,IN,"{""Description""=>{""Product Code""=>""9781849834735_21345"", ""Author""=>""Vince Flynn"", ""Publisher""=>""SIMON"", ""Publication Year""=>""2011"", ""Number Of Pages""=>""560"", ""ISBN-10""=>""1849834733"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781849834735""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781849834735_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,350,439730,TRANSFER OF POWER,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51085190,350,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2011"", ""isbn_13""=>""9781849834735"", ""publisher_name""=>""SIMON""}}",Bestseller Books,1b19f23b5ad3c6a2474b0b08743576ec,https://paytm.com/shop/p/transfer-of-power-9781849834735_21345,500
65,Orion Publishing Group,Books | Non Fiction | Others | The Matarese Countdown,IN,"{""Description""=>{""Brand""=>""Orion Publishing Group"", ""Product Code""=>""9780752858456_27296"", ""Publisher""=>""Orion Publishing Group"", ""Edition""=>""New Ed"", ""Publication Year""=>""2004"", ""Number Of Pages""=>""576"", ""ISBN-10""=>""752858459"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780752858456""}, ""Shipping Details""=>{""Estimated Arrival""=>""7 - 10 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",20%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780752858456_27296/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,4122,The Matarese Countdown,"[{""name"":""Booknest"",""id"":21345,""offer_text"":null,""offer_price"":325,""totalScore"":-325,""product_id"":51083876,""url"":""https://catalog.paytm.com/v1/p/the-matarese-countdown-9780752858456_21345"",""seourl"":""https://catalog.paytm.com/v1/p/the-matarese-countdown-9780752858456_21345"",""exist"":true,""applied"":false}]","[""Cash On Delivery"", ""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",7635482,260,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2004"", ""isbn_13""=>""9780752858456"", ""publisher_name""=>""Neha Publishers & Distributors""}}",Bestseller Books,782b7ac593701d88c1f9d5708d262a04,https://paytm.com/shop/p/the-matarese-countdown-9780752858456_27296,""
762,Yale University Press,Books | Non Fiction | Others | Intrigue: Espionage and Culture,IN,"{""Description""=>{""Brand""=>""Yale University Press"", ""Product Code""=>""9780300104981_44120"", ""Author""=>""Allan Hepburn"", ""Publisher""=>""Yale University Press"", ""Edition""=>""1st Edition"", ""Publication Year""=>""2005"", ""Number Of Pages""=>""327"", ""ISBN-10""=>""300104987"", ""Binding""=>""Hardcover"", ""Languages""=>""English"", ""ISBN 13""=>""9780300104981""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780300104981_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,5587,6968,Intrigue: Espionage And Culture,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13568949,4825,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2005"", ""isbn_13""=>""9780300104981"", ""publisher_name""=>""Yale University Press""}}",Bestseller Books,a4b8d6319df755a78ae19086fd0c4333,https://paytm.com/shop/p/intrigue-espionage-and-culture-9780300104981_44120,500
126,Portfolio,Books | Self Help | General | Reality Check: The Irreverent Guide to Outsmarting- Outmanaging and Outmarking Your Competition,IN,"{""Description""=>{""Brand""=>""Portfolio"", ""Product Code""=>""9781591843948_44120"", ""ISBN-13""=>""9781591843948"", ""ISBN-10""=>""1591843944"", ""Authored By""=>""Kawasaki, Guy"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2012"", ""Publisher Name""=>""Portfolio"", ""No. Of Pages""=>""474"", ""Imprint""=>""Portfolio"", ""Weight""=>""408 gm"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781591843948""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,https://assetscdn.paytm.com/images/catalog/product/9/97/9781591843948_44120/0x1920/70/6.jpg | https://assetscdn.paytm.com/images/catalog/product/9/97/9781591843948_44120/0x1920/70/9.jpg | https://assetscdn.paytm.com/images/catalog/product/9/97/9781591843948_44120/0x1920/70/3.jpg,https://assetscdn.paytm.com/images/catalog/product/9/97/9781591843948_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,925,6144,Reality Check: The Irreverent Guide To Outsmarting- Outmanaging And Outmarking Your Competition,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13630598,799,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9781591843948"", ""publisher_name""=>""Portfolio""}}",Bestseller Books,b1d2bc27fba12e4a20ac24dd91b2fb05,https://paytm.com/shop/p/reality-check-the-irreverent-guide-to-outsmarting-outmanaging-and-outmarking-your-competition-9781591843948_44120,500
118,Adams Media Publications Company,Books | Non Fiction | Families & Relationship | General | Controlling People: How to recognize- understand- and deal with people who try to control you 1st Edition,IN,"{""Description""=>{""Brand""=>""Adams Media Publications Company"", ""Product Code""=>""9781580625692_60658"", ""Author""=>""Patricia Evans"", ""Publisher""=>""Adams Media Publications Company"", ""Publication Year""=>""2006"", ""Number Of Pages""=>""316"", ""ISBN-10""=>""158062569X"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781580625692""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",40%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781580625692_60658/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,295,9900,Controlling People: How to recognize- understand- and deal with people who try to control you 1st,"[{""name"":""Tapyourbook.com"",""id"":20038,""offer_text"":null,""offer_price"":221,""totalScore"":-221,""product_id"":9069895,""url"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_20038"",""seourl"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_20038"",""exist"":true,""applied"":false},{""name"":""Print Pedia"",""id"":20442,""offer_text"":null,""offer_price"":239,""totalScore"":-239,""product_id"":7170646,""url"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_20442"",""seourl"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_20442"",""exist"":true,""applied"":false},{""name"":""Sagar Enterprises"",""id"":27296,""offer_text"":null,""offer_price"":479,""totalScore"":-479,""product_id"":6260529,""url"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_27296"",""seourl"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_27296"",""exist"":true,""applied"":false},{""name"":""Ahuja Book Company Pvt. Ltd. "",""id"":63211,""offer_text"":null,""offer_price"":646,""totalScore"":-646,""product_id"":33794594,""url"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_63211"",""seourl"":""https://catalog.paytm.com/v1/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-edition-9781580625692_63211"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12086824,177,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9781580625692"", ""publisher_name""=>""Adams Media Publications Company""}}",Bestseller Books,41dd181267a17986621fc451f7b451d6,https://paytm.com/shop/p/controlling-people-how-to-recognize-understand-and-deal-with-people-who-try-to-control-you-1st-9781580625692_60658,500
150,Atlantic Books,Books | Non Fiction | Others | Inside Steve's Brain: Business Lessons from Steve Jobs- the Man Who Saved Apple. Leander Kahney,IN,"{""Description""=>{""Brand""=>""Atlantic Books"", ""Product Code""=>""9781782390398_50156"", ""Author""=>""Leander Kahney"", ""Publisher""=>""Atlantic Books"", ""Publication Year""=>""2012"", ""Number Of Pages""=>""320"", ""ISBN-10""=>""1782390391"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781782390398""}, ""Shipping Details""=>{""Estimated Arrival""=>""6 - 9 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",30%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781782390398_50156/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,499,6260,Inside Steve's Brain: Business Lessons from Steve Jobs- the Man Who Saved Apple. Leander Kahney,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",9895751,349,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2012"", ""isbn_13""=>""9781782390398"", ""publisher_name""=>""AVON BOOKS""}}",Bestseller Books,6618a6950bb68ccf152ba6458c86c561,https://paytm.com/shop/p/inside-steve-s-brain-business-lessons-from-steve-jobs-the-man-who-saved-apple-leander-kahney-9781782390398_50156,500
32,SIMON & SCHUSTER USA,Books | Non Fiction | Others | NEVER SEDUCE A SCOUNDREL,IN,"{""Description""=>{""Brand""=>""SIMON & SCHUSTER USA"", ""Product Code""=>""9781416516088_20822"", ""Author""=>""Jeffries Sabrina"", ""Publisher""=>""SIMON & SCHUSTER USA"", ""Edition""=>""Reissue"", ""Publication Year""=>""2006"", ""Number Of Pages""=>""376"", ""ISBN-10""=>""1416516085"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9781416516088""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",10%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781416516088_20822/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,325,5952,Never Seduce A Scoundrel,"[{""name"":""A1"",""id"":44120,""offer_text"":null,""offer_price"":363,""totalScore"":-363,""product_id"":10039076,""url"":""https://catalog.paytm.com/v1/p/never-seduce-a-scoundrel-9781416516088_44120"",""seourl"":""https://catalog.paytm.com/v1/p/never-seduce-a-scoundrel-9781416516088_44120"",""exist"":true,""applied"":false}]","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",12862444,293,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2006"", ""isbn_13""=>""9781416516088"", ""publisher_name""=>""SIMON & SCHUSTER USA""}}",Bestseller Books,d9166a757ae07fc7924703c4716581f3,https://paytm.com/shop/p/never-seduce-a-scoundrel-9781416516088_20822,500
250,Random House,Books | Non Fiction | History | In The Kingdom Of Ice,IN,"{""Description""=>{""Brand""=>""Random House"", ""Product Code""=>""9780385535373_44120"", ""ISBN-13""=>""9780385535373"", ""ISBN-10""=>""385535376"", ""Authored By""=>""Hampton Sides"", ""Publication Year""=>""2014"", ""Imprint""=>""Doubleday"", ""Binding""=>""Hardcover"", ""Languages""=>""English""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780385535373_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,1837,4244,In The Kingdom Of Ice,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",10045662,1587,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""English"", ""publication_year""=>""2014"", ""publisher_name""=>""CRC Press""}}",Bestseller Books,eec95f3178612347862160c3730e0501,https://paytm.com/shop/p/in-the-kingdom-of-ice-9780385535373_44120,500
359,CRC-CH,Books | Academic & Professional | College Books | Medical | Handbook Of Linear Partial Differential Equations For Engineers And Scientists- 1/e 1st Edition,IN,"{""Description""=>{""Brand""=>""CRC-CH"", ""Product Code""=>""9781584882992_191287"", ""ISBN-13""=>""9781584882992"", ""ISBN-10""=>""1584882999"", ""Authored By""=>""Andrei D. Polyanin"", ""Language""=>""English"", ""Edition""=>""1"", ""Publication Year""=>""2001"", ""Publisher Name""=>""Crc/Ch"", ""No. Of Pages""=>""800"", ""Weight""=>""1.61 kg"", ""Binding""=>""Hardcover"", ""Languages""=>""Others"", ""ISBN 13""=>""CMPLX9781584882992""}, ""Shipping Details""=>{""Estimated Arrival""=>""14 - 17 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",12%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9781584882992_191287/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,2995,12985,Handbook of Linear Partial Differential Equations for Engineers and Scientists,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",38822917,2636,"{""specifications""=>{""binding""=>""Hardcover"", ""languages""=>""Others"", ""publication_year""=>""2001"", ""isbn_13""=>""CMPLX9781584882992"", ""publisher_name""=>""CRC-CH""}}",Bestseller Books,fce2da930afdb6f8bb0530e62ccff2c6,https://paytm.com/shop/p/handbook-of-linear-partial-differential-equations-for-engineers-and-scientists-9781584882992_191287,500
54,PENGUIN USA,Books | Non Fiction | Others | Contagion,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780425155943_44120"", ""Author""=>""Cook, Robin"", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""1996"", ""Number Of Pages""=>""496"", ""ISBN-10""=>""425155943"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780425155943""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",9%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780425155943_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,597,6220,Contagion,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13585199,543,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1996"", ""isbn_13""=>""9780425155943"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,884a515b43727d2387856b9233fd7fc5,https://paytm.com/shop/p/contagion-9780425155943_44120,500
0,"",Books | Non Fiction | Others | The Kalahari Typing School For Men,IN,"{""Description""=>{""Product Code""=>""9780349117041_21345"", ""Publisher""=>""Little, Brown Book Group"", ""Publication Year""=>""2008"", ""Number Of Pages""=>""224"", ""ISBN-10""=>""349117047"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780349117041""}, ""Shipping Details""=>{""Estimated Arrival""=>""5 - 8 days"", ""Return Policy""=>""Seller will accept returns within a 15 days from date of delivery of the item""}}",0%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780349117041_21345/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,399,439730,The Kalahari Typing School For Men,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",51087602,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""2008"", ""isbn_13""=>""9780349117041"", ""publisher_name""=>""Little- Brown Book Group""}}",Bestseller Books,2134b8223271f01aa7ab5035cfe96341,https://paytm.com/shop/p/the-kalahari-typing-school-for-men-9780349117041_21345,500
63,PENGUIN USA,Books | Non Fiction | Others | Naked In Death,IN,"{""Description""=>{""Brand""=>""PENGUIN USA"", ""Product Code""=>""9780425148297_44120"", ""Author""=>""Robb, J. D."", ""Publisher""=>""PENGUIN USA"", ""Publication Year""=>""1995"", ""Number Of Pages""=>""313"", ""ISBN-10""=>""425148297"", ""Binding""=>""Paperback"", ""Languages""=>""English"", ""ISBN 13""=>""9780425148297""}, ""Shipping Details""=>{""Estimated Arrival""=>""23 - 26 days"", ""Return Policy""=>""Seller will accept returns within  7 days from date of delivery of the item only in the case of damaged, defective or wrong products received. Order once placed , will not be cancelled.""}}",14%%,https://catalog.paytm.com,"",https://assetscdn.paytm.com/images/catalog/product/9/97/9780425148297_44120/0x1920/70/0.jpg,2016-05-18 08:01:18 +0000,462,6220,Naked In Death,"","[""Credit Card"", ""Debit Card"", ""Net Banking"", ""Payment Protection Insurance"", ""EMI""]",13643414,399,"{""specifications""=>{""binding""=>""Paperback"", ""languages""=>""English"", ""publication_year""=>""1995"", ""isbn_13""=>""9780425148297"", ""publisher_name""=>""PENGUIN USA""}}",Bestseller Books,8b2212617d1c2b7bb62bf38444129808,https://paytm.com/shop/p/naked-in-death-9780425148297_44120,500
